Text name: ../res/res_mnist_rp_err95_basic_cnn.txt
[00/40] [Loss] train:1.215 val:1.150 test:1.157 [Accr] train:45.3% val:50.3% test:51.0% maxVal:50.3% maxTest:51.0%
[01/40] [Loss] train:1.045 val:0.968 test:0.973 [Accr] train:48.4% val:55.0% test:55.6% maxVal:55.0% maxTest:55.6%
[02/40] [Loss] train:0.964 val:0.941 test:0.956 [Accr] train:50.1% val:52.0% test:51.6% maxVal:55.0% maxTest:55.6%
[03/40] [Loss] train:0.917 val:0.881 test:0.888 [Accr] train:51.3% val:54.8% test:54.6% maxVal:55.0% maxTest:55.6%
[04/40] [Loss] train:0.882 val:0.842 test:0.855 [Accr] train:52.4% val:57.3% test:56.3% maxVal:57.3% maxTest:56.3%
[05/40] [Loss] train:0.859 val:0.882 test:0.894 [Accr] train:52.8% val:48.7% test:47.9% maxVal:57.3% maxTest:56.3%
[06/40] [Loss] train:0.838 val:0.795 test:0.804 [Accr] train:54.1% val:60.4% test:60.1% maxVal:60.4% maxTest:60.1%
[07/40] [Loss] train:0.818 val:0.807 test:0.815 [Accr] train:54.9% val:57.7% test:57.1% maxVal:60.4% maxTest:60.1%
[08/40] [Loss] train:0.802 val:0.810 test:0.816 [Accr] train:55.8% val:56.0% test:55.1% maxVal:60.4% maxTest:60.1%
[09/40] [Loss] train:0.790 val:0.796 test:0.803 [Accr] train:56.5% val:55.1% test:55.0% maxVal:60.4% maxTest:60.1%
[10/40] [Loss] train:0.781 val:0.780 test:0.789 [Accr] train:57.3% val:57.8% test:57.6% maxVal:60.4% maxTest:60.1%
[11/40] [Loss] train:0.768 val:0.802 test:0.804 [Accr] train:58.0% val:54.4% test:54.5% maxVal:60.4% maxTest:60.1%
[12/40] [Loss] train:0.759 val:0.770 test:0.770 [Accr] train:58.4% val:57.7% test:57.9% maxVal:60.4% maxTest:60.1%
[13/40] [Loss] train:0.755 val:0.771 test:0.771 [Accr] train:58.6% val:59.0% test:58.8% maxVal:60.4% maxTest:60.1%
