Text name: ../res/res_mnist_b_err90_basic_cnn.txt
[00/50] [Loss] train:0.953 val:0.999 test:0.998 [Accr] train:54.7% val:55.4% test:55.7% maxVal:55.4% maxTest:55.7%
[01/50] [Loss] train:0.847 val:0.880 test:0.894 [Accr] train:56.0% val:59.0% test:57.5% maxVal:59.0% maxTest:57.5%
[02/50] [Loss] train:0.799 val:0.833 test:0.843 [Accr] train:56.8% val:59.7% test:58.4% maxVal:59.7% maxTest:58.4%
[03/50] [Loss] train:0.775 val:0.827 test:0.842 [Accr] train:57.3% val:57.6% test:56.6% maxVal:59.7% maxTest:58.4%
[04/50] [Loss] train:0.750 val:0.796 test:0.815 [Accr] train:58.0% val:59.4% test:57.8% maxVal:59.7% maxTest:58.4%
[05/50] [Loss] train:0.731 val:0.710 test:0.721 [Accr] train:59.5% val:67.1% test:65.7% maxVal:67.1% maxTest:65.7%
[06/50] [Loss] train:0.724 val:0.762 test:0.781 [Accr] train:59.4% val:61.5% test:59.7% maxVal:67.1% maxTest:65.7%
[07/50] [Loss] train:0.708 val:0.700 test:0.716 [Accr] train:60.5% val:66.2% test:64.4% maxVal:67.1% maxTest:65.7%
[08/50] [Loss] train:0.703 val:0.621 test:0.625 [Accr] train:60.9% val:73.7% test:73.9% maxVal:73.7% maxTest:73.9%
[09/50] [Loss] train:0.688 val:0.695 test:0.697 [Accr] train:61.6% val:64.6% test:65.1% maxVal:73.7% maxTest:73.9%
[10/50] [Loss] train:0.681 val:0.633 test:0.641 [Accr] train:62.0% val:71.5% test:71.0% maxVal:73.7% maxTest:73.9%
[11/50] [Loss] train:0.681 val:0.815 test:0.822 [Accr] train:61.6% val:50.3% test:50.5% maxVal:73.7% maxTest:73.9%
[12/50] [Loss] train:0.666 val:0.609 test:0.612 [Accr] train:62.9% val:74.0% test:73.5% maxVal:74.0% maxTest:73.5%
[13/50] [Loss] train:0.659 val:0.656 test:0.655 [Accr] train:63.4% val:66.9% test:67.6% maxVal:74.0% maxTest:73.5%
[14/50] [Loss] train:0.647 val:0.654 test:0.661 [Accr] train:64.3% val:67.7% test:68.2% maxVal:74.0% maxTest:73.5%
[15/50] [Loss] train:0.643 val:0.689 test:0.697 [Accr] train:64.7% val:63.6% test:62.4% maxVal:74.0% maxTest:73.5%
[16/50] [Loss] train:0.640 val:0.694 test:0.705 [Accr] train:65.1% val:62.8% test:62.4% maxVal:74.0% maxTest:73.5%
[17/50] [Loss] train:0.630 val:0.706 test:0.711 [Accr] train:65.9% val:61.7% test:61.2% maxVal:74.0% maxTest:73.5%
[18/50] [Loss] train:0.632 val:0.778 test:0.791 [Accr] train:65.3% val:53.7% test:53.0% maxVal:74.0% maxTest:73.5%
